"transaction_id","transaction_customer_id","demographics_customer_id","first_name","last_name","gender","DOB","job_title","job_industry_category","wealth_segment","tenure","address_customer_id","address","postcode","state","country","product_first_sold_date","product_id","online_order","order_status","brand","product_line","product_class","product_size","transaction_date","list_price","standard_cost"
"60","3473","","","","","","","","","","3473","7279 Steensland Circle","3803","Victoria","Australia","2014-07-28","60","No","Approved","Giant Bicycles","Standard","high","small","2017-12-18","1977.36","1759.85"
"63","368","","","","","","","","","","368","382 Maywood Parkway","4127","Queensland","Australia","2016-11-14","35","No","Approved","Giant Bicycles","Standard","medium","medium","2017-12-17","1403.5","954.82"
"64","2000","","","","","","","","","","2000","59170 Westridge Junction","2147","New South Wales","Australia","2006-11-10","0","No","Approved","Trek Bicycles","Standard","medium","medium","2017-07-08","499.53","388.72"
"65","825","","","","","","","","","","825","8640 Village Junction","2066","New South Wales","Australia","2016-11-22","28","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-05-16","1216.14","1082.36"
"68","1498","","","","","","","","","","1498","40 Dexter Crossing","2250","New South Wales","Australia","2004-09-28","4","Yes","Approved","Giant Bicycles","Standard","high","medium","2017-09-30","1129.13","677.48"
"70","2192","","","","","","","","","","2192","3 Thierer Plaza","4815","Queensland","Australia","1999-06-23","27","Yes","Approved","Trek Bicycles","Standard","medium","medium","2017-05-06","499.53","388.72"
"73","2430","","","","","","","","","","2430","57769 Gulseth Lane","2040","New South Wales","Australia","1993-07-15","22","No","Approved","WeareA2B","Standard","medium","medium","2017-07-23","60.34","45.26"
"74","1506","","","","","","","","","","1506","6 Canary Plaza","2223","New South Wales","Australia","1997-10-04","56","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-01-21","183.86","137.9"
"76","927","","","","","","","","","","927","2309 Gulseth Way","3199","Victoria","Australia","1991-11-10","22","No","Approved","WeareA2B","Standard","medium","medium","2017-03-10","60.34","45.26"
"80","2884","","","","","","","","","","2884","8369 Golf Court","2777","New South Wales","Australia","2005-12-07","15","No","Approved","Norco Bicycles","Standard","low","medium","2017-12-16","958.74","748.9"
"82","773","","","","","","","","","","773","88 Bay Drive","4305","Queensland","Australia","2011-05-07","21","Yes","Approved","Solex","Standard","medium","large","2017-04-27","1071.23","380.74"
"83","3398","","","","","","","","","","3398","375 Luster Parkway","2147","New South Wales","Australia","2003-01-05","0","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-04-01","235.63","125.07"
"85","2434","","","","","","","","","","2434","1966 Glendale Avenue","4207","Queensland","Australia","2004-12-18","84","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-02-13","290.62","215.14"
"87","1233","","","","","","","","","","1233","26 Lotheville Court","2085","New South Wales","Australia","1991-08-05","27","No","Approved","Trek Bicycles","Standard","medium","medium","2017-05-23","499.53","388.72"
"90","439","","","","","","","","","","439","8788 Armistice Trail","3806","Victoria","Australia","1993-06-23","62","Yes","Approved","Solex","Standard","medium","medium","2017-08-15","478.16","298.72"
"96","1778","","","","","","","","","","1778","8 Vermont Pass","3930","Victoria","Australia","2011-04-16","1","No","Approved","Giant Bicycles","Standard","medium","medium","2017-02-21","1403.5","954.82"
"97","211","","","","","","","","","","211","78 Rockefeller Park","2159","New South Wales","Australia","2004-12-18","80","Yes","Approved","OHM Cycles","Touring","low","medium","2017-05-31","1073.07","933.84"
"100","119","","","","","","","","","","119","5814 Bunker Hill Street","3070","Victoria","Australia","1998-12-17","0","No","Approved","Solex","Standard","medium","medium","2017-07-31","478.16","298.72"
"101","2347","","","","","","","","","","2347","1081 Laurel Park","2049","New South Wales","Australia","2015-08-10","18","No","Approved","Norco Bicycles","Standard","high","medium","2017-07-27","1148.64","689.18"
"107","2710","","","","","","","","","","2710","86445 Bonner Junction","4660","Queensland","Australia","2003-09-09","79","No","Approved","Norco Bicycles","Standard","medium","medium","2017-12-22","1555.58","818.01"
"109","1335","","","","","","","","","","1335","4 Sycamore Pass","3977","Victoria","Australia","2006-10-01","39","Yes","Approved","Giant Bicycles","Standard","medium","large","2017-03-27","1812.75","582.48"
"116","2703","","","","","","","","","","2703","4826 Crowley Park","2779","New South Wales","Australia","2011-01-10","72","Yes","Approved","Norco Bicycles","Standard","medium","medium","2017-11-21","360.4","270.3"
"118","22","","","","","","","","","","","","","","","2010-05-05","20","No","Approved","Trek Bicycles","Standard","medium","small","2017-03-21","1775.81","1580.47"
"122","1038","","","","","","","","","","1038","85 Laurel Trail","3809","Victoria","Australia","1993-05-26","24","Yes","Approved","Solex","Road","medium","large","2017-12-01","1777.8","820.78"
"123","1453","","","","","","","","","","1453","58516 Tony Plaza","2567","New South Wales","Australia","2015-08-02","31","Yes","Approved","WeareA2B","Standard","medium","medium","2017-03-05","752.64","205.36"
"125","3382","","","","","","","","","","3382","40 Sauthoff Circle","3129","Victoria","Australia","2013-03-12","22","Yes","Approved","Solex","Standard","medium","medium","2017-01-03","575.27","431.45"
"126","773","","","","","","","","","","773","88 Bay Drive","4305","Queensland","Australia","2003-07-21","53","No","Approved","OHM Cycles","Standard","medium","medium","2017-04-01","795.34","101.58"
"139","2073","","","","","","","","","","2073","9499 Alpine Drive","3175","Victoria","Australia","2000-11-03","32","No","Cancelled","Giant Bicycles","Standard","high","medium","2017-03-25","1179.0","707.4"
"140","462","","","","","","","","","","462","23 Glacier Hill Avenue","2259","New South Wales","Australia","2016-07-09","11","No","Approved","Giant Bicycles","Standard","high","medium","2017-01-01","1274.93","764.96"
"142","2053","","","","","","","","","","2053","896 Helena Parkway","4551","Queensland","Australia","2012-06-04","46","No","Approved","Solex","Standard","low","medium","2017-12-25","1289.85","74.51"
"143","2135","","","","","","","","","","2135","0 Moose Court","2063","New South Wales","Australia","2012-05-18","60","Yes","Approved","Giant Bicycles","Standard","high","small","2017-01-26","1977.36","1759.85"
"146","3261","","","","","","","","","","3261","4591 Del Sol Court","2745","New South Wales","Australia","1997-05-10","41","Yes","Approved","Solex","Road","medium","medium","2017-04-06","416.98","312.74"
"156","676","","","","","","","","","","676","4 Sunfield Circle","2194","New South Wales","Australia","2003-09-09","14","Yes","Approved","Solex","Standard","high","large","2017-08-22","1842.92","1105.75"
"168","2267","","","","","","","","","","2267","93 Shasta Avenue","4171","Queensland","Australia","1997-08-25","87","No","Approved","Giant Bicycles","Standard","high","medium","2017-02-02","1179.0","707.4"
"173","2528","","","","","","","","","","2528","3 Myrtle Terrace","4161","Queensland","Australia","1991-05-06","100","No","Approved","Norco Bicycles","Road","medium","medium","2017-11-16","1036.59","206.35"
"174","3151","","","","","","","","","","3151","32798 Melby Center","4055","Queensland","Australia","1994-09-09","10","No","Approved","WeareA2B","Touring","medium","medium","2017-12-17","1466.68","363.25"
"176","1335","","","","","","","","","","1335","4 Sycamore Pass","3977","Victoria","Australia","2003-09-09","74","Yes","Approved","WeareA2B","Standard","medium","medium","2017-03-30","1228.07","400.91"
"178","3226","","","","","","","","","","3226","97 Sunnyside Junction","3977","Victoria","Australia","1997-10-04","56","Yes","Approved","OHM Cycles","Standard","medium","medium","2017-07-25","183.86","137.9"
"181","1002","","","","","","","","","","1002","656 Bartelt Parkway","3127","Victoria","Australia","2011-05-07","17","No","Approved","Solex","Standard","high","medium","2017-02-24","1024.66","614.8"
"183","2656","","","","","","","","","","2656","444 Spaight Crossing","3070","Victoria","Australia","2012-06-04","46","No","Approved","Solex","Standard","low","medium","2017-01-07","1289.85","74.51"
"184","2409","","","","","","","","","","2409","4177 Bluejay Street","2560","New South Wales","Australia","1995-10-24","71","Yes","Approved","Solex","Standard","high","large","2017-07-05","1842.92","1105.75"
"185","1711","","","","","","","","","","1711","2 Dwight Point","4133","Queensland","Australia","2004-07-25","91","No","Approved","WeareA2B","Standard","low","medium","2017-11-19","642.31","513.85"
"191","1477","","","","","","","","","","1477","472 Blaine Junction","2440","New South Wales","Australia","2008-03-19","34","Yes","Approved","Norco Bicycles","Road","high","large","2017-06-30","774.53","464.72"
"192","1614","","","","","","","","","","1614","835 Thackeray Place","2261","New South Wales","Australia","2006-11-10","0","Yes","Approved","Giant Bicycles","Standard","medium","medium","2017-07-15","230.91","173.18"
"193","1254","","","","","","","","","","1254","563 Northport Drive","4701","Queensland","Australia","2009-03-08","12","Yes","Approved","WeareA2B","Standard","medium","medium","2017-06-22","1231.15","161.6"
"195","276","","","","","","","","","","276","370 Portage Parkway","3125","Victoria","Australia","1991-07-10","81","No","Approved","Norco Bicycles","Standard","medium","small","2017-12-27","586.45","521.94"
"196","1315","","","","","","","","","","1315","55326 Fulton Hill","3931","Victoria","Australia","1999-06-23","19","Yes","Approved","OHM Cycles","Road","high","large","2017-12-21","12.01","7.21"
"200","2889","","","","","","","","","","2889","37595 Packers Terrace","3064","Victoria","Australia","1993-06-23","57","Yes","Approved","WeareA2B","Touring","medium","large","2017-04-15","1890.39","260.14"
"201","3208","","","","","","","","","","3208","43 South Pass","3620","Victoria","Australia","2012-06-04","0","Yes","Approved","Trek Bicycles","Road","medium","medium","2017-09-05","533.51","400.13"
"202","2406","","","","","","","","","","2406","645 Thackeray Street","4879","Queensland","Australia","2006-11-10","23","Yes","Approved","Norco Bicycles","Mountain","low","small","2017-02-26","688.63","612.88"
"204","1598","","","","","","","","","","1598","4 Florence Street","2032","New South Wales","Australia","1991-07-10","81","Yes","Approved","Norco Bicycles","Standard","medium","small","2017-07-03","586.45","521.94"
"209","2591","","","","","","","","","","2591","5342 Hallows Lane","2021","New South Wales","Australia","2003-01-05","59","No","Approved","WeareA2B","Standard","medium","small","2017-09-22","1415.01","1259.36"
"211","766","","","","","","","","","","766","3903 Messerschmidt Park","2164","New South Wales","Australia","2006-02-02","40","Yes","Approved","OHM Cycles","Standard","high","medium","2017-05-07","1458.17","874.9"
"214","868","","","","","","","","","","868","519 Maywood Pass","2768","New South Wales","Australia","2012-04-10","46","Yes","Approved","Solex","Standard","low","medium","2017-03-22","1289.85","74.51"
"215","2999","","","","","","","","","","2999","4 Loftsgordon Avenue","3023","Victoria","Australia","2015-08-10","78","No","Approved","Giant Bicycles","Standard","medium","large","2017-09-30","1765.3","709.48"
"217","1140","","","","","","","","","","1140","8587 Graceland Way","2206","New South Wales","Australia","2004-07-25","75","No","Approved","Giant Bicycles","Touring","medium","large","2017-06-09","1873.97","863.95"
"218","621","","","","","","","","","","621","363 Schiller Court","2763","New South Wales","Australia","2003-07-21","40","No","Approved","Trek Bicycles","Road","medium","large","2017-04-21","1894.19","598.76"
"225","2036","","","","","","","","","","2036","18 Karstens Drive","2233","New South Wales","Australia","2009-04-12","54","Yes","Approved","WeareA2B","Standard","medium","medium","2017-03-30","1292.84","13.44"
"234","550","","","","","","","","","","550","1949 Pepper Wood Pass","3168","Victoria","Australia","1995-10-24","71","Yes","Approved","Solex","Standard","high","large","2017-09-01","1842.92","1105.75"
"235","1605","","","","","","","","","","1605","2517 Glacier Hill Point","3219","Victoria","Australia","2011-01-10","77","No","Approved","Norco Bicycles","Road","medium","large","2017-07-02","1240.31","795.1"
"238","3099","","","","","","","","","","3099","5406 Mockingbird Center","4870","Queensland","Australia","1994-09-09","12","No","Approved","WeareA2B","Standard","medium","medium","2017-10-08","1231.15","161.6"
"239","1645","","","","","","","","","","1645","38330 Badeau Place","2154","New South Wales","Australia","2015-05-21","61","Yes","Approved","OHM Cycles","Standard","low","medium","2017-10-01","71.16","56.93"
"245","2890","","","","","","","","","","2890","63 Bayside Center","2018","New South Wales","Australia","2010-06-07","33","Yes","Approved","Giant Bicycles","Standard","medium","small","2017-09-22","1311.44","1167.18"
"246","3370","","","","","","","","","","3370","01 Nevada Alley","2076","New South Wales","Australia","2015-06-17","98","No","Approved","OHM Cycles","Standard","medium","medium","2017-01-22","795.34","101.58"
